sp_id	sp_gq_id	age	sex
942632405	450022196	49	F
942632406	450022196	35	F
942632407	450022196	27	F
942632408	450022196	52	F
942632409	450022196	54	F
942632410	450022196	46	F
942632411	450022196	37	F
942632412	450022196	29	F
942632413	450022196	37	F
942632414	450022196	23	F
942632415	450022196	46	F
942632416	450022196	41	F
942632417	450022196	53	F
942632418	450022196	33	F
942632419	450022196	53	F
942632420	450022196	47	F
942632421	450022196	42	F
942632422	450022196	33	F
942632423	450022196	35	F
942632424	450022196	26	F
942632425	450022196	24	F
942632426	450022196	38	F
942632427	450022196	45	F
942632428	450022196	40	F
942632429	450022196	41	F
942632430	450022196	41	F
942632431	450022196	26	F
942632432	450022196	22	F
942632433	450022196	21	F
942632434	450022196	23	F
942632435	450022196	25	F
942632436	450022196	31	F
942632437	450022196	43	F
942632438	450022196	28	F
942632439	450022196	18	F
942632440	450022196	22	F
942632441	450022196	43	F
942632442	450022196	27	F
942632443	450022196	52	F
942632444	450022196	31	F
942632445	450022196	31	F
942632446	450022196	28	F
942632447	450022196	36	F
942632448	450022196	53	F
942632449	450022196	43	F
942632450	450022196	31	F
942632451	450022196	24	F
942632452	450022196	28	F
942632453	450022196	49	F
942632454	450022196	44	F
942632455	450022196	41	F
942632524	450022196	23	F
942632456	450022196	32	F
942632457	450022196	57	F
942632458	450022196	39	F
942632459	450022196	30	F
942632460	450022196	25	F
942632461	450022196	22	F
942632462	450022196	46	F
942632463	450022196	26	F
942632464	450022196	22	F
942632465	450022196	42	F
942632466	450022196	45	F
942632467	450022196	37	F
942632468	450022196	48	F
942632469	450022196	36	F
942632470	450022196	48	F
942632533	450022196	20	F
942632534	450022196	45	F
942632471	450022196	34	F
942632472	450022196	51	F
942632473	450022196	23	F
942632474	450022196	24	F
942632475	450022196	31	F
942632476	450022196	29	F
942632477	450022196	34	F
942632478	450022196	30	F
942632530	450022196	24	F
942632401	450022196	27	F
942632402	450022196	35	F
942632529	450022196	33	F
942632403	450022196	21	F
942632404	450022196	47	F
942632531	450022196	31	F
942632532	450022196	35	F
942632528	450022196	41	F
942632479	450022196	25	F
942632480	450022196	45	F
942632481	450022196	47	F
942632482	450022196	42	F
942632483	450022196	27	F
942632484	450022196	19	F
942632485	450022196	18	F
942632486	450022196	35	F
942632487	450022196	40	F
942632488	450022196	57	F
942632489	450022196	47	F
942632490	450022196	20	F
942632491	450022196	35	F
942632492	450022196	32	F
942632493	450022196	27	F
942632494	450022196	59	F
942632495	450022196	42	F
942632496	450022196	39	F
942632497	450022196	27	F
942632498	450022196	26	F
942632499	450022196	36	F
942632500	450022196	25	F
942632501	450022196	26	F
942632502	450022196	47	F
942632503	450022196	25	F
942632504	450022196	39	F
942632505	450022196	40	F
942632506	450022196	23	F
942632507	450022196	41	F
942632508	450022196	21	F
942632509	450022196	46	F
942632510	450022196	55	F
942632511	450022196	37	F
942632512	450022196	46	F
942632513	450022196	32	F
942632514	450022196	41	F
942632515	450022196	29	F
942632516	450022196	56	F
942632517	450022196	29	F
942632527	450022196	43	F
942632518	450022196	35	F
942632519	450022196	22	F
942632520	450022196	31	F
942632521	450022196	20	F
942632522	450022196	36	F
942632523	450022196	37	F
938409298	450003564	19	M
938409299	450003564	21	M
938409300	450003564	19	M
938409301	450003564	21	M
938409302	450003564	27	M
938409303	450003564	18	M
938409304	450003564	19	M
938409305	450003564	19	M
938409306	450003564	20	M
938409307	450003564	20	M
938409308	450003564	19	M
938409309	450003564	21	M
938409310	450003564	19	M
938409311	450003564	19	M
938409312	450003564	21	M
938409313	450003564	19	M
938409314	450003564	20	M
938409315	450003564	23	M
938409316	450003564	21	M
938409317	450003564	18	M
938409318	450003564	18	M
938409319	450003564	18	M
938409320	450003564	23	F
938409321	450003564	23	F
938409322	450003564	18	F
938409323	450003564	20	F
938409324	450003564	19	F
938409325	450003564	19	F
938409326	450003564	19	F
938409327	450003564	21	F
938409328	450003564	21	F
938409329	450003564	35	F
938409330	450003564	18	F
938409331	450003564	22	F
938409332	450003564	18	F
938409333	450003564	18	F
938409334	450003564	19	F
938409335	450003564	19	F
938409336	450003564	21	F
938409337	450003564	18	F
938409338	450003564	21	F
938409339	450003564	19	F
938409340	450003564	21	F
938409341	450003564	19	F
938409342	450003564	18	F
938409343	450003564	19	F
938409344	450003564	18	F
938409345	450003564	24	F
938409346	450003564	18	F
938409347	450003564	22	F
938409348	450003564	19	F
938409349	450003564	18	F
938409350	450003564	22	F
938409351	450003564	18	F
938409134	450003564	22	M
938409135	450003564	18	M
938409136	450003564	18	M
938409137	450003564	20	M
938409138	450003564	19	M
938409139	450003564	22	M
938409140	450003564	19	M
938409141	450003564	23	M
938409142	450003564	21	M
938409143	450003564	22	M
938409144	450003564	18	M
938409145	450003564	22	M
938409146	450003564	18	M
938409147	450003564	19	M
938409148	450003564	19	M
938409149	450003564	19	M
938409150	450003564	19	M
938409151	450003564	21	M
938409152	450003564	21	M
938409153	450003564	24	M
938409154	450003564	22	M
938409155	450003564	30	M
938409156	450003564	23	M
938409157	450003564	18	M
938409158	450003564	23	M
938409159	450003564	19	M
938409160	450003564	22	M
938409161	450003564	30	M
938409162	450003564	18	M
938409163	450003564	23	M
938409164	450003564	19	M
938409165	450003564	19	M
938409166	450003564	21	M
938409167	450003564	24	M
938409168	450003564	18	M
938409169	450003564	18	M
938409170	450003564	22	M
938409171	450003564	21	M
938409172	450003564	21	M
938409173	450003564	20	M
938409174	450003564	18	M
938409175	450003564	21	M
938409176	450003564	23	M
938409177	450003564	19	M
938409178	450003564	22	M
938409179	450003564	19	M
938409180	450003564	18	M
938409181	450003564	26	M
938409182	450003564	20	M
938409183	450003564	22	M
938409184	450003564	19	M
938409185	450003564	19	M
938409186	450003564	20	M
938409187	450003564	22	M
938409188	450003564	19	M
938409189	450003564	41	M
938409190	450003564	23	M
938409191	450003564	24	M
938409192	450003564	19	M
938409352	450003564	18	F
938409353	450003564	19	F
938409354	450003564	23	F
938409355	450003564	23	F
938409459	450003564	22	F
938409458	450003564	18	F
938409457	450003564	23	F
938409456	450003564	19	F
938409455	450003564	20	F
938409454	450003564	18	F
938409453	450003564	18	F
938409452	450003564	18	F
938409451	450003564	19	F
938409450	450003564	24	F
938409449	450003564	19	F
938409448	450003564	24	F
938409447	450003564	23	F
938409446	450003564	21	F
938409445	450003564	18	F
938409444	450003564	21	F
938409443	450003564	21	F
938409356	450003564	19	F
938409357	450003564	19	F
938409358	450003564	20	F
938409359	450003564	18	F
938409360	450003564	22	F
938409361	450003564	18	F
938409362	450003564	23	F
938409363	450003564	18	F
938409364	450003564	21	F
938409365	450003564	18	F
938409366	450003564	22	F
938409367	450003564	23	F
938409368	450003564	19	F
938409369	450003564	19	F
938409370	450003564	19	F
938409371	450003564	19	F
938409372	450003564	21	F
938409373	450003564	24	F
938409374	450003564	18	F
938409375	450003564	18	F
938409376	450003564	23	F
938409377	450003564	19	F
938409218	450003564	23	M
938409378	450003564	18	F
938409379	450003564	22	F
938409380	450003564	19	F
938409381	450003564	20	F
938409382	450003564	19	F
938409383	450003564	20	F
938409384	450003564	18	F
938409385	450003564	19	F
938409386	450003564	22	F
938409387	450003564	24	F
938409388	450003564	18	F
938409389	450003564	18	F
938409390	450003564	21	F
938409391	450003564	19	F
938409392	450003564	19	F
938409393	450003564	19	F
938409394	450003564	23	F
938409395	450003564	21	F
938409396	450003564	18	F
938409397	450003564	22	F
938409398	450003564	21	F
938409399	450003564	24	F
938409400	450003564	19	F
938409401	450003564	19	F
938409402	450003564	19	F
938409403	450003564	19	F
938409404	450003564	19	F
938409405	450003564	22	F
938409406	450003564	19	F
938409407	450003564	24	F
938409408	450003564	24	F
938409409	450003564	23	F
938409410	450003564	36	F
938409411	450003564	19	F
938409412	450003564	20	F
938409413	450003564	21	F
938409414	450003564	19	F
938409415	450003564	18	F
938409416	450003564	22	F
938409417	450003564	19	F
938409418	450003564	23	F
938409219	450003564	22	M
938409220	450003564	20	M
938409221	450003564	21	M
938409222	450003564	18	M
938409223	450003564	28	M
938409224	450003564	20	M
938409225	450003564	19	M
938409226	450003564	18	M
938409227	450003564	19	M
938409228	450003564	19	M
938409229	450003564	21	M
938409419	450003564	19	F
938409420	450003564	18	F
938409421	450003564	24	F
938409422	450003564	20	F
938409423	450003564	24	F
938409424	450003564	23	F
938409425	450003564	20	F
938409426	450003564	19	F
938409427	450003564	20	F
938409428	450003564	19	F
938409429	450003564	18	F
938409430	450003564	19	F
938409431	450003564	24	F
938409432	450003564	23	F
938409433	450003564	19	F
938409434	450003564	20	F
938409435	450003564	24	F
938409436	450003564	19	F
938409437	450003564	23	F
938409438	450003564	23	F
938409439	450003564	20	F
938409440	450003564	18	F
938409441	450003564	19	F
938409442	450003564	19	F
938409230	450003564	18	M
938409231	450003564	21	M
938409232	450003564	20	M
938409233	450003564	20	M
938409234	450003564	19	M
938409235	450003564	21	M
938409236	450003564	19	M
938409237	450003564	19	M
938409238	450003564	19	M
938409239	450003564	19	M
938409240	450003564	20	M
938409241	450003564	21	M
938409242	450003564	24	M
938409243	450003564	18	M
938409244	450003564	18	M
938409245	450003564	27	M
938409246	450003564	20	M
938409247	450003564	19	M
938409248	450003564	19	M
938409568	450003564	24	F
938409569	450003564	20	F
938409570	450003564	23	F
938409571	450003564	22	F
938409572	450003564	22	F
938409573	450003564	19	F
938409574	450003564	19	F
938409575	450003564	20	F
938409576	450003564	18	F
938409577	450003564	24	F
938409578	450003564	18	F
938409579	450003564	22	F
938409580	450003564	20	F
938409581	450003564	23	F
938409582	450003564	24	F
938409583	450003564	22	F
938409584	450003564	33	F
938409585	450003564	24	F
938409586	450003564	18	F
938409587	450003564	23	F
938409588	450003564	18	F
938409589	450003564	18	F
938409590	450003564	19	F
938409591	450003564	20	F
938409592	450003564	19	F
938409593	450003564	18	F
938409594	450003564	19	F
938409595	450003564	18	F
938409596	450003564	19	F
938409597	450003564	23	F
938409598	450003564	19	F
938409599	450003564	21	F
938409600	450003564	21	F
938409601	450003564	21	F
938409602	450003564	20	F
938409603	450003564	20	F
938409604	450003564	19	F
938409605	450003564	22	F
938409606	450003564	19	F
938409607	450003564	19	F
938409608	450003564	19	F
938409609	450003564	18	F
938409610	450003564	19	F
938409611	450003564	19	F
938409612	450003564	19	F
938409613	450003564	18	F
938409614	450003564	20	F
938409615	450003564	18	F
938409616	450003564	22	F
938409617	450003564	19	F
938409618	450003564	19	F
938409619	450003564	24	F
938409620	450003564	18	F
938409621	450003564	21	F
938409622	450003564	19	F
938409623	450003564	19	F
938409624	450003564	28	F
938409625	450003564	19	F
938409626	450003564	23	F
938409627	450003564	19	F
938409628	450003564	19	F
938409629	450003564	19	F
938409630	450003564	19	F
938409249	450003564	21	M
938409250	450003564	18	M
938409251	450003564	21	M
938409252	450003564	19	M
938409253	450003564	35	M
938409254	450003564	21	M
938409255	450003564	27	M
938409256	450003564	23	M
938409257	450003564	19	M
938409258	450003564	19	M
938409259	450003564	19	M
938409260	450003564	18	M
938409261	450003564	21	M
938409262	450003564	19	M
938409263	450003564	21	M
938409264	450003564	18	M
938409265	450003564	18	M
938409266	450003564	22	M
938409267	450003564	19	M
938409268	450003564	22	M
938409269	450003564	19	M
938409270	450003564	20	M
938409271	450003564	27	M
938409272	450003564	19	M
938409273	450003564	22	M
938409274	450003564	21	M
938409275	450003564	23	M
938409276	450003564	24	M
938409277	450003564	19	M
938409278	450003564	19	M
938409279	450003564	19	M
938409484	450003564	18	F
938409483	450003564	20	F
938409482	450003564	18	F
938409481	450003564	24	F
938409480	450003564	18	F
938409479	450003564	20	F
938409478	450003564	19	F
938409477	450003564	19	F
938409476	450003564	19	F
938409475	450003564	18	F
938409474	450003564	19	F
938409473	450003564	19	F
938409472	450003564	19	F
938409471	450003564	19	F
938409469	450003564	20	F
938409468	450003564	19	F
938409467	450003564	20	F
938409466	450003564	20	F
938409631	450003564	22	F
938409632	450003564	18	F
938409633	450003564	18	F
938409634	450003564	20	F
938409635	450003564	18	F
938409636	450003564	19	F
938409637	450003564	20	F
938409638	450003564	19	F
938409639	450003564	18	F
938409640	450003564	29	F
938409641	450003564	18	F
938409642	450003564	22	F
938409643	450003564	19	F
938409644	450003564	18	F
938409645	450003564	20	F
938409646	450003564	21	F
938409647	450003564	21	F
938409648	450003564	19	F
938409649	450003564	19	F
938409650	450003564	19	F
938409651	450003564	19	F
938409652	450003564	19	F
938409653	450003564	22	F
938409654	450003564	18	F
938409655	450003564	26	F
938409656	450003564	18	F
938409657	450003564	18	F
938409658	450003564	21	F
938409659	450003564	21	F
938409660	450003564	21	F
938409661	450003564	18	F
938409662	450003564	19	F
938409663	450003564	22	F
938409664	450003564	24	F
938409665	450003564	18	F
938409666	450003564	19	F
938409667	450003564	18	F
938409668	450003564	19	F
938409669	450003564	23	F
938409670	450003564	18	F
938409567	450003564	18	F
938409566	450003564	23	F
938409565	450003564	19	F
938409564	450003564	31	F
938409563	450003564	19	F
938409562	450003564	20	F
938409561	450003564	21	F
938409560	450003564	19	F
938409559	450003564	20	F
938409558	450003564	24	F
938409557	450003564	20	F
938409556	450003564	19	F
938409555	450003564	19	F
938409193	450003564	19	M
938409194	450003564	21	M
938409195	450003564	21	M
938409196	450003564	22	M
938409197	450003564	21	M
938409198	450003564	19	M
938409199	450003564	19	M
938409200	450003564	20	M
938409201	450003564	21	M
938409202	450003564	19	M
938409203	450003564	19	M
938409465	450003564	23	F
938409464	450003564	19	F
938409463	450003564	19	F
938409554	450003564	19	F
938409553	450003564	20	F
938409552	450003564	21	F
938409551	450003564	19	F
938409550	450003564	19	F
938409549	450003564	18	F
938409548	450003564	19	F
938409547	450003564	34	F
938409546	450003564	23	F
938409462	450003564	19	F
938409470	450003564	30	F
938409094	450003564	31	M
938409095	450003564	21	M
938409096	450003564	21	M
938409097	450003564	22	M
938409098	450003564	19	M
938409099	450003564	20	M
938409100	450003564	19	M
938409101	450003564	22	M
938409102	450003564	18	M
938409103	450003564	20	M
938409104	450003564	19	M
938409105	450003564	19	M
938409106	450003564	19	M
938409107	450003564	24	M
938409108	450003564	19	M
938409109	450003564	22	M
938409110	450003564	23	M
938409111	450003564	18	M
938409112	450003564	23	M
938409113	450003564	19	M
938409114	450003564	19	M
938409115	450003564	21	M
938409116	450003564	19	M
938409117	450003564	19	M
938409118	450003564	21	M
938409119	450003564	18	M
938409120	450003564	20	M
938409121	450003564	19	M
938409122	450003564	19	M
938409123	450003564	18	M
938409124	450003564	23	M
938409125	450003564	24	M
938409126	450003564	21	M
938409127	450003564	31	M
938409128	450003564	18	M
938409129	450003564	19	M
938409130	450003564	21	M
938409131	450003564	19	M
938409132	450003564	18	M
938409133	450003564	21	M
938409545	450003564	22	F
938409544	450003564	19	F
938409543	450003564	22	F
938409542	450003564	18	F
938409541	450003564	30	F
938409540	450003564	22	F
938409539	450003564	20	F
938409538	450003564	21	F
938409537	450003564	20	F
938409536	450003564	24	F
938409535	450003564	21	F
938409534	450003564	18	F
938409533	450003564	19	F
938409532	450003564	18	F
938409531	450003564	21	F
938409530	450003564	24	F
938409529	450003564	18	F
938409528	450003564	19	F
938409527	450003564	20	F
938409526	450003564	19	F
938409525	450003564	20	F
938409524	450003564	20	F
938409523	450003564	22	F
